sim_time,avg_speed,z1,z2,z3,cars_z1,cars_z2,cars_z3,total_cars,q_len_m
946.000,4.21,10.7,1.7,0.2,7,9,16,32,107.38
947.000,4.46,11.2,2.2,0.0,6,9,16,31,99.37
948.000,4.42,10.9,1.8,0.5,6,8,17,31,95.91
949.000,4.78,11.6,2.2,0.5,6,9,16,31,97.37
950.000,4.84,12.0,2.5,0.1,6,8,15,29,93.73
951.000,5.13,12.6,2.8,0.0,6,8,15,29,86.91
952.000,4.90,12.2,2.5,0.1,6,7,17,30,99.08
953.000,5.33,12.3,3.7,0.0,6,7,17,30,89.83
954.000,5.50,12.7,3.8,0.0,6,6,17,29,91.55
955.000,5.91,12.8,4.9,0.0,6,6,17,29,93.27
956.000,5.84,12.5,5.0,0.0,6,5,17,28,95.00
957.000,6.30,12.7,6.1,0.1,6,5,17,28,99.15
958.000,6.25,13.0,5.5,0.2,6,4,15,25,82.20
959.000,5.89,12.6,5.0,0.1,7,3,17,27,80.98
960.000,6.03,12.4,5.7,0.0,6,4,16,26,73.16
961.000,6.43,11.9,7.2,0.3,6,4,11,21,62.91
962.000,6.51,11.5,7.6,0.4,6,3,14,23,61.91
963.000,6.61,11.3,8.2,0.4,6,4,13,23,53.41
964.000,6.98,11.7,8.5,0.7,6,3,13,22,45.55
965.000,6.61,11.4,8.1,0.4,7,3,14,24,57.80
966.000,7.49,11.5,10.3,0.6,6,3,14,23,47.22
967.000,7.35,11.6,10.0,0.5,7,3,13,23,51.38
968.000,8.07,11.5,11.8,0.9,6,3,11,20,43.27
969.000,8.48,11.6,12.3,1.6,7,2,11,20,32.08
970.000,8.26,10.9,12.8,1.1,6,3,10,19,35.56
971.000,8.72,10.8,13.4,1.9,7,2,10,19,26.24
972.000,8.47,10.9,13.3,1.2,7,2,11,20,38.24
973.000,9.22,10.3,15.7,1.7,7,2,11,20,33.92
974.000,8.53,10.5,13.5,1.7,7,2,10,19,34.95
975.000,8.81,10.1,14.3,2.0,7,2,10,19,35.99
976.000,8.65,10.6,13.7,1.7,7,2,9,18,39.37
977.000,9.03,10.0,15.0,2.1,7,2,9,18,44.26
978.000,10.23,10.6,16.5,3.5,7,1,9,17,35.35
979.000,9.38,10.9,14.5,2.7,7,2,8,17,21.02
980.000,10.41,11.1,16.5,3.7,7,1,8,16,22.59
981.000,9.50,10.3,14.9,3.3,6,2,7,15,26.98
982.000,9.74,11.2,14.4,3.7,7,1,9,17,25.86
983.000,9.76,11.0,14.7,3.6,6,2,8,16,17.66
984.000,10.13,11.6,13.7,5.1,6,3,3,12,0.00
985.000,10.53,12.0,14.4,5.2,6,2,5,13,10.60
986.000,10.43,12.6,14.8,3.9,6,3,4,13,10.60
987.000,11.65,13.1,15.4,6.5,6,2,4,12,0.00
988.000,10.65,13.5,15.0,3.5,6,2,7,15,15.79
989.000,11.18,13.5,15.9,4.2,6,2,7,15,16.55
990.000,11.94,13.4,15.3,7.2,6,1,6,13,10.90
991.000,11.51,13.4,14.6,6.5,6,2,5,13,14.04
992.000,13.12,13.4,17.7,8.3,6,1,6,13,8.64
993.000,12.99,13.8,17.0,8.1,5,2,5,12,16.75
994.000,12.92,14.5,16.4,7.8,6,2,6,14,28.39
995.000,13.51,14.2,18.1,8.2,5,2,6,13,13.05
996.000,13.48,14.5,17.3,8.7,6,2,6,14,0.00
997.000,14.02,14.2,18.2,9.7,5,2,6,13,0.00
998.000,14.14,14.2,18.3,9.9,6,2,5,13,0.00
999.000,13.48,14.4,16.5,9.5,5,3,4,12,0.00
1000.000,13.08,14.7,14.1,10.5,5,3,5,13,0.00
